Title,Pub Year
SUPERCONDUCTING KINETIC INDUCTANCE RADIOMETER,1991
JOSEPHSON COUNTING ANALOG-TO-DIGITAL CONVERTER,1991
A NEW QUANTUM FLUX PARAMETRON LOGIC GATE WITH LARGE INPUT MARGIN,1991
EVALUATION OF FLUX-BASED LOGIC SCHEMES FOR HIGH-TC APPLICATIONS,1991
SHIFT REGISTER PERFORMANCE AT 4 GHZ,1991
MULTI CHANNEL DC SQUID SENSOR ARRAY FOR BIOMAGNETIC APPLICATIONS,1991
MULTICHANNEL SQUID SYSTEMS FOR BRAIN RESEARCH,1991
A 37 CHANNEL DC SQUID MAGNETOMETER SYSTEM,1991
A MODULAR LOW-NOISE 7-CHANNEL SQUID-MAGNETOMETER,1991
HTSC INVERTED AND CONVENTIONAL GEOMETRY MICROSTRIP RESONATOR FOR UHF FREQUENCIES,1991
PARALLEL PLATE RESONATOR FOR ACCURATE RF SURFACE LOSS MEASUREMENTS,1991
PARAMETRIC MIXING IN A NONLINEAR TLCABACUO THIN-FILM RESONATOR AT MICROWAVE-FREQUENCIES,1991
INTEGRATION OF SEMICONDUCTOR AND CERAMIC SUPERCONDUCTOR DEVICES FOR MICROWAVE APPLICATIONS,1991
CHARACTERISTICS OF THE ELECTRICAL RESPONSE OF YBCO FILMS WITH DIFFERENT MORPHOLOGIES TO OPTICAL IRRADIATION,1991
OPTICAL-RESPONSE OF HIGHLY ORIENTED YBCO THIN-FILMS,1991
LOW-FREQUENCY 1/F NOISE MEASUREMENTS IN YBA2CU3O7 THIN-FILMS AND THE IMPLICATIONS FOR HTS IR DETECTORS,1991
WIDE-BAND HIGH-SPEED NB AND YBACUO DETECTORS,1991
ULTRAFAST SUPERCONDUCTIVE SWITCH,1991
EXPERIMENTAL-STUDY OF A DUAL-INPUT-MULTIPLEXOR GATE,1991
SUBHARMONIC GENERATORS AND ERROR-DETECTION BY USING THE QUANTUM FLUX PARAMETRON (QFP),1991
A JOSEPHSON SYSTOLIC ARRAY PROCESSOR FOR MULTIPLICATION ADDITION OPERATIONS,1991
A FUZZY PROCESSOR USING JOSEPHSON-JUNCTIONS,1991
ARTIFICIAL NEURAL NETWORK CIRCUITS WITH JOSEPHSON DEVICES,1991
PARTICULATE PERFORMANCE FOR ROBOTICS-BASED WAFER HANDLING ION IMPLANT SYSTEM,1991
INITIAL PERFORMANCE RESULTS FROM THE NV1002 HIGH-ENERGY ION IMPLANTER,1991
A VERSATILE ION IMPLANTER FOR PLANAR AND 3D DEVICE CONSTRUCTION,1991
SIMULATION OF THE GEOMETRICAL CHARACTERISTICS OF A MECHANICALLY SCANNED HIGH-CURRENT IMPLANTER,1991
BEAM INCIDENCE VARIATIONS IN SPINNING DISK ION IMPLANTERS,1991
THE MEV ION-IMPLANTATION SYSTEM RFQ-1000 AND ITS APPLICATIONS,1991
A 500 KEV ION ACCELERATOR WITH 2 TYPES OF ION-SOURCE,1991
"A BROAD-BEAM, HIGH-CURRENT METAL-ION IMPLANTATION FACILITY",1991
A VERSATILE WIBS-200 KV ION IMPLANTER FOR MATERIALS MODIFICATION,1991
THE PHASED LINEAR SCANNER,1991
A UNIVERSAL SAMPLE MANIPULATOR WITH 50 KV NEGATIVE BIAS,1991
COMPUTER MODELING FOR ION-BEAM SYSTEM-DESIGN,1991
AMORPHOUS SI - THE ROLE OF MEV IMPLANTATION IN ELUCIDATING DEFECT AND THERMODYNAMIC PROPERTIES,1991
RECENT PROGRESS IN DEPOSITING EPITAXIAL METAL-FILMS BY AN IONIZED CLUSTER BEAM,1991
BF2+ IMPLANTATION IN PREDAMAGED SI WITH GE+ OR SI+ AT DOSES LOWER THAN AMORPHIZATION,1991
FORMATION OF THIN SILICON FILMS USING LOW-ENERGY OXYGEN ION-IMPLANTATION,1991
MEASUREMENTS AND APPLICATIONS OF HIGH-ENERGY BORON IMPLANTS IN SILICON,1991
ULTRA LOW-ENERGY (100-2000 EV) BORON IMPLANTATION INTO CRYSTALLINE AND SILICON-PREAMORPHIZED SILICON,1991
SUBLIMATION AND DIFFUSION OF ARSENIC IMPLANTED INTO SILICON AT RAPID ELECTRON-BEAM ANNEALING,1991
THERMAL-ANNEALING EFFECTS ON THE STRUCTURAL AND ELECTRICAL-PROPERTIES OF HEAVY-ION-IMPLANTED SILICON LAYERS,1991
EFFECT OF SINX COATING IN LATERAL SOLID-PHASE EPITAXY OF IMPLANTED AMORPHOUS SI FILMS,1991
NEAR-SURFACE DAMAGE CREATED IN SILICON BY BF2+ IMPLANTATION,1991
CUSTOM PROFILES BY AUTOMATED MULTISTEP IMPLANTATION,1991
THE ANNEALING BEHAVIOR OF ION-IMPLANTED SI STUDIED USING TIME-RESOLVED REFLECTIVITY,1991
MEV ION-BEAM ANNEALING OF SEMICONDUCTOR STRUCTURES,1991
DISTRIBUTION OF PARAMAGNETIC DEFECTS FORMED IN SILICON BY MEV ION IMPLANTATIONS,1991
EVOLUTION OF LOW-FLUENCE HEAVY-ION DAMAGE IN SI UNDER HIGH-ENERGY ION IRRADIATION,1991
CHANNELING IMPLANTATION OF B AND P IN SILICON,1991
ANNEALING BEHAVIOR OF DISLOCATION LOOPS NEAR THE PROJECTED ION RANGE IN HIGH-DOSE AS+(-) AND P+-IMPLANTED (001) SI,1991
ACTIVATION OF SHALLOW IMPLANTS IN SI BY PULSE LASER IRRADIATION,1991
CENTERS OF SPIN-DEPENDENT RECOMBINATION IN STRUCTURES FORMED BY N+ ION-IMPLANTATION INTO SI,1991
ANOMALOUS REDISTRIBUTIONS OF AS AND SB ATOMS IN AS-IMPLANTED SB-DOPED SI AND SB-IMPLANTED AS-DOPED SI DURING ANNEALING,1991
SOME PROPERTIES OF AMORPHOUS-SILICON PRODUCED BY HELIUM ION-IMPLANTATION,1991
ELECTRICAL ACTIVATION PROCESS OF ERBIUM IMPLANTED IN SILICON AND SIMOX,1991
ISOTOPE EFFECTS FOR ION-IMPLANTATION PROFILES IN SILICON,1991
THE ENHANCED DIFFUSION OF BORON IN SILICON AFTER HIGH-DOSE IMPLANTATION AND DURING RAPID THERMAL ANNEALING,1991
CHANNELING IMPLANTS OF BORON IN SILICON,1991
CALCULATION OF CHANNELING EFFECTS IN ION-IMPLANTATION,1991
MOLECULAR-COMPLEXES ON IMPLANTED SURFACES - UNENHANCED SURFACE RAMAN-STUDY,1991
A NEW METHOD TO CALCULATE RANGE AND DAMAGE DISTRIBUTIONS BY DIRECT NUMERICAL-SOLUTION OF BOLTZMANN TRANSPORT-EQUATIONS,1991
TRANSPORT-THEORETICAL STUDIES OF STATIC AND DYNAMIC RECOIL MIXING,1991
HIGH-DOSE OXYGEN IMPLANTATION INTO SILICA,1991
THE STUDY OF SI0.5GE0.5 ALLOY IMPLANTED BY HIGH-DOSE OXYGEN,1991
AN INVESTIGATION OF SI0.5GE0.5 ALLOY OXIDATION BY HIGH-DOSE OXYGEN IMPLANTATION,1991
AMORPHIZATION AND SOLID-PHASE EPITAXIAL REGROWTH OF THE SILICON OVERLAYER IN SIMOX STRUCTURES,1991
THE IR PROPERTIES IN SOI WAFERS FORMED BY OXYGEN IMPLANTATION INTO SILICON,1991
RAMAN MEASUREMENT OF LOCAL SOI STRUCTURE BY SIMOX,1991
RAMAN-SCATTERING AND PHOTOLUMINESCENCE ANALYSIS OF SOI/SIMOX STRUCTURES OBTAINED BY SEQUENTIAL IMPLANTATION AND ANNEALING CORRELATED WITH CROSS-SECTIONAL TEM,1991
MICROSCOPE-SPECTROPHOTOMETRIC ANALYSIS TO DETERMINE THE ORIGINS OF THE COLOR VARIATIONS ON SIMOX WAFERS,1991
THERMAL-WAVE MEASUREMENTS OF HIGH-DOSE ION-IMPLANTATION,1991
ORDERING BY QUANTUM FLUCTUATIONS IN A STRONGLY FRUSTRATED HEISENBERG-ANTIFERROMAGNET,1991
MAGNETIC ANISOTROPIES IN ULTRATHIN FCC FE(001) FILMS GROWN ON CU(001) SUBSTRATES,1991
MAGNETISM OF ULTRATHIN FILMS OF FE ON CU(100),1991
MICROMAGNETICS OF ULTRATHIN FILMS AND SURFACES,1991
THE 4-DIMENSIONAL ISING SPIN-GLASS - A MONTE-CARLO STUDY,1991
CONTOURS OF CONSTANT CHI-SG IN THE H-T PLANE - MEAN-FIELD VERSUS DROPLET THEORIES OF ISING SPIN-GLASSES,1991
ORDER PARAMETER DISTRIBUTION OF THE RANDOM BOND ISING FERROMAGNET WITH ANTIPERIODIC BOUNDARY-CONDITIONS,1991
MONTE-CARLO SIMULATIONS OF TRANSVERSE SPIN FREEZING IN THE 3-DIMENSIONAL FRUSTRATED HEISENBERG-MODEL,1991
TEMPERATURE-DEPENDENCE OF BARRIER HEIGHTS IN SPIN-GLASSES,1991
NONSTATIONARY DYNAMICS IN A 2-DIMENSIONAL SPIN-GLASS,1991
MAGNETIC-FIELD DEPENDENCE OF TG IN BULK CU-MN AND CU-MN/CU MULTILAYER SYSTEMS,1991
CONCENTRATION-DEPENDENCE OF THE RANDOM FIELD CROSSOVER SCALING IN FEXZN1-XF2,1991
TEMPERATURE-DEPENDENCE OF THE MAGNETIZATION IN HIGH FIELDS IN THE DILUTED ANTIFERROMAGNET FE46-PERCENT-ZN54-PERCENT-F2,1991
LOW-TEMPERATURE SPECIFIC-HEAT AND THERMAL-EXPANSION IN THE FRUSTRATED GARNET GD3GA5O12,1991
AMORPHOUS TM1-XBX ALLOY PARTICLES PREPARED BY CHEMICAL-REDUCTION,1991
HYSTERESIS IN LITHOGRAPHIC ARRAYS OF PERMALLOY PARTICLES - EXPERIMENT AND THEORY,1991
ANTIGRANULOCYTES MAGNETIC SOLIDS,1991
THE PROCESS-CONTROLLED MAGNETIC-PROPERTIES IN NANOSTRUCTURED FE/AG COMPOSITE FILMS,1991
MAGNETIZATION REVERSAL IN PERMALLOY PARTICLES - MICROMAGNETIC COMPUTATIONS,1991
SIZE-DEPENDENT MAGNETIC-PROPERTIES OF MANGANESE FERRITE FINE PARTICLES,1991
DIMENSIONAL CROSSOVER IN THE MAGNETISM OF MBE-GROWN FE(110)/AG(111) MULTILAYERS,1991
2-DIMENSIONAL SPIN-WAVE EXCITATIONS IN MBE-GROWN FE(110)/AG(111) MULTILAYERS,1991
EFFECT OF INTERFACIAL MICROSTRUCTURE ON MAGNETIC-PROPERTIES OF DYSPROSIUM MULTILAYERS,1991
MAGNETIC-PROPERTIES AND STRUCTURE OF DYNI/MO MULTILAYERS,1991
MAGNETIC-PROPERTIES OF FE-N/AL-N MULTILAYERED FILMS PREPARED BY ION-ASSIST SPUTTERING,1991
MAGNETIC-PROPERTIES AND STRUCTURE OF AL/FE-N PERIODIC MULTILAYER THIN-FILMS,1991
EFFECT OF SPACER MATERIAL ON THE MAGNETIC SURFACE ANISOTROPY IN ULTRATHIN FE70B30 MULTILAYER FILMS,1991
"STRUCTURE AND MAGNETIC-PROPERTIES OF CO(ZR, B)/CU MULTILAYERS",1991
INTERFACE QUALITY AND MAGNETIC-PROPERTIES OF CO/AU MULTILAYERS INVESTIGATED BY BRILLOUIN LIGHT-SCATTERING,1991
PREPARATION AND STRUCTURAL CHARACTERIZATION OF EPITAXIAL CO/PD(111) SUPERLATTICES,1991
MAGNETIC-PROPERTIES OF COUPLED LAYER FILMS,1991
FMR IN FERROMAGNETIC-FILMS WITH COUPLED LAYERS,1991
OBSERVATIONS OF MAGNETOOPTIC PHASE-CONTRAST USING A SCANNING LASER MICROSCOPE,1991
DOMAIN OBSERVATION ON NANOCRYSTALLINE MATERIAL,1991
THE EFFECT OF LAMINATION ON THE DOMAIN-STRUCTURE OF FINELY PATTERNED AMORPHOUS THIN-FILMS,1991
DOMAIN-STRUCTURE OF AS-CAST AND ANNEALED FESIB AMORPHOUS WIRES,1991
"THE FREQUENCY-DEPENDENCE OF AC COERCIVITY OF ULTRATHIN, LOW MAGNETOSTRICTION CO-BASED AMORPHOUS RIBBONS",1991
MAGNETIC-PROPERTIES OF AMORPHOUS B-RICH R-FE-B ALLOYS,1991
THE ECONOMICS OF AMORPHOUS CORE POWER TRANSFORMERS FOR INDUCTION-HEATING APPLICATIONS AT 20-50 KHZ,1991
SOFT-MAGNETIC PROPERTIES OF COMPOSITIONALLY MODULATED FE/AL FILMS,1991
MAGNETIC-PROPERTIES OF HIGH-DENSITY MN-ZN FERRITES,1991
MAGNETIC-FIELD DISTRIBUTIONS IN ZINC-NICKEL FERRITE,1991
PHASE-CHANGES IN PLASMA-SPRAYED ZINC-NICKEL FERRITE,1991
MAGNETOSTRICTION AND APPLICATIONS OF 6.5-PERCENT SI STEEL SHEET,1991
"ELECTRICAL-RESISTIVITY, MAGNETIZATION, AND GRAIN-BOUNDARY PRECIPITATE IN NICKEL-RICH NICKEL-INDIUM ALLOYS",1991
THE ENHANCEMENT OF FE HYPERFINE FIELD WITH MN ADDITION IN A-FE(80-X-Y)NIYMNXB12SI8 ALLOYS,1991
MAGNETIZATION STUDY OF YBA2CU3OY HIGH-TEMPERATURE SUPERCONDUCTORS - THE EFFECT OF COPPER DEPLETION AND SILVER ADDITION,1991
S-WAVE PAIRING - A STUDY OF LOW-FIELD DC MAGNETIZATION IN MICROMETER-SIZED HTSC POWDERS,1991
"MAGNETIC AND THERMODYNAMIC PROPERTIES OF NONSUPERCONDUCTING (Y,PR)BA2CU3O6",1991
OBSERVATION OF SHORT-RANGE SPIN CORRELATIONS IN FE-DOPED GDBA2CU3O7-DELTA SUPERCONDUCTORS,1991
GROWTH UNIFORMITY STUDIES IN MOLECULAR-BEAM EPITAXY,1991
SURFACE-DIFFUSION LENGTH OBSERVED BY INSITU SCANNING MICROPROBE REFLECTION HIGH-ENERGY ELECTRON-DIFFRACTION,1991
A REFLECTION HIGH-ENERGY ELECTRON-DIFFRACTION STUDY OF GROWTH-PROCESSES AT STEP EDGES DURING MOLECULAR-BEAM EPITAXY OF GAAS AND ALAS,1991
MODULATED MOLECULAR-BEAM STUDY OF GROUP-III DESORPTION DURING GROWTH BY MBE,1991
CORRELATION BETWEEN THE DAMPENING OF RHEED OSCILLATIONS AND THE PHOTOLUMINESCENCE OF QUANTUM-WELLS IN THE PRESENCE OF ASO,1991
APPLICATION OF FREQUENCY-DOMAIN ANALYSIS TO RHEED OSCILLATION DATA - TIME-DEPENDENCE OF ALGAAS GROWTH-RATES,1991
INITIAL GROWTH STAGE OF INAS/GAAS STUDIED BY RHEED TRAXS METHOD,1991
REFLECTANCE-DIFFERENCE PROBING OF SURFACE KINETICS OF (001) GAAS DURING VACUUM CHEMICAL EPITAXY,1991
INSITU MONITORING OF ANTIPHASE DOMAIN EVOLUTION DURING ATOMIC LAYER MBE (ALMBE) AND MBE GROWTH OF GAAS/SI(001) BY REFLECTANCE DIFFERENCE,1991
"OSCILLATORY AS4 SURFACE-REACTION RATES DURING MOLECULAR-BEAM EPITAXY OF ALAS, GAAS AND INAS",1991
ACCURATE MEASUREMENT OF MBE SUBSTRATE-TEMPERATURE,1991
A NOVEL INSITU MOLECULAR-BEAM EPITAXY MONITORING-SYSTEM USING LOW-ENERGY ION-SCATTERING,1991
THERMODYNAMIC ANALYSIS OF SEGREGATION EFFECTS IN MBE OF AIII-BV COMPOUNDS,1991
NONLINEAR DIFFUSION EQUATION FOR EPITAXIAL-GROWTH AND RECOVERY ON VICINAL SURFACES,1991
SURFACE-DIFFUSION OF AL AND GA ATOMS ON GAAS (001) AND (111)B VICINAL SURFACES IN MOLECULAR-BEAM EPITAXY,1991
SURFACE-DIFFUSION AND ATOM INCORPORATION KINETICS IN MBE OF INGAAS AND ALGAAS,1991
MONTE-CARLO SIMULATION OF MBE GROWTH OF THE 2X4 RECONSTRUCTED GAAS(001) SURFACE,1991
CONTROL OF INITIAL SURFACE CONFIGURATION FOR GAAS-ON-SI MBE USING A SI BUFFER LAYER,1991
"GALLIUM DESORPTION FROM (AL,GA)AS GROWN BY MOLECULAR-BEAM EPITAXY AT HIGH-TEMPERATURES",1991
ATOMIC LAYER MOLECULAR-BEAM EPITAXY (ALMBE) - GROWTH-KINETICS AND APPLICATIONS,1991
MODULATED MOLECULAR-BEAM EPITAXY - A SUCCESSFUL ROUTE TOWARD HIGH-QUALITY HIGHLY STRAINED HETEROSTRUCTURES,1991
REAL-TIME MU-RHEED OBSERVATIONS OF GAAS-SURFACES DURING GROWTH WITH ALTERNATING SOURCE SUPPLY,1991
REALIZATION OF MIRROR SURFACE IN (111)-ORIENTED AND (110)-ORIENTED GAAS BY MIGRATION-ENHANCED EPITAXY,1991
FABRICATION OF ALAS/AL/ALAS HETEROSTRUCTURES BY MOLECULAR-BEAM EPITAXY AND MIGRATION ENHANCED EPITAXY,1991
STRAINED LAYER EPITAXY OF INGAAS BY MBE AND MIGRATION ENHANCED EPITAXY - COMPARISON OF GROWTH MODES AND SURFACE QUALITY,1991
IMPROVED DEVICE PERFORMANCE BY MIGRATION-ENHANCED EPITAXY,1991
COMPARISON OF DELTA-DOPED GAAS GROWN BY MBE AND GSMBE USING DIFFERENT ARSENIC SPECIES,1991
REDUCED SILICON DONOR INCORPORATION IN MBE GROWN GAAS-LAYERS USING CRACKER-GENERATED DIMER ARSENIC,1991
HYDROGEN PASSIVATION OF DELTA-DOPED GAAS,1991
A COMPARISON OF ATOMIC CARBON VERSUS BERYLLIUM ACCEPTOR DOPING IN GAAS GROWN BY MOLECULAR-BEAM EPITAXY,1991
CARBON DOPING OF MBE GAAS AND GA0.7AL0.3AS FILMS USING A GRAPHITE FILAMENT,1991
CHARACTERIZATION OF THE GAAS-C AND ALGAAS-C DOPING SUPERLATTICE GROWN BY CHEMICAL BEAM EPITAXY,1991
ELECTRICAL-PROPERTIES AND DOPANT INCORPORATION MECHANISMS OF SI DOPED GAAS AND (ALGA)AS GROWN ON (111)A GAAS-SURFACES BY MBE,1991
SI DOPING AND MBE GROWTH OF GAAS ON TILTED (111)A SUBSTRATES,1991
EFFECT OF NEUTRON-IRRADIATION ON TRANSPORT IN HETEROSTRUCTURES,1991
MODULATION DOPED INVERTED AND NORMAL GAAS/ALXGA1-XAS HETEROSTRUCTURES - INFLUENCE OF SI-SEGREGATION ON THE 2-DIMENSIONAL ELECTRON-GAS,1991
THE GROWTH AND CHARACTERIZATION OF BACK-GATED HIGH MOBILITY 2-DIMENSIONAL ELECTRON-GAS STRUCTURES,1991
THE GROWTH OF SHALLOW HIGH MOBILITY 2-DIMENSIONAL ELECTRON-GAS STRUCTURES,1991
ANISOTROPY IN ELECTRONIC TRANSPORT OF MODULATION DOPED STRUCTURES HAVING STRAINED INGAAS WELLS,1991
HIGH-QUALITY INXGA1-XAS/INALAS MODULATION-DOPED HETEROSTRUCTURES GROWN LATTICE-MISMATCHED ON GAAS SUBSTRATES,1991
THE GROWTH AND PHYSICS OF HIGH MOBILITY 2-DIMENSIONAL HOLE GASES,1991
SERPENTINE SUPERLATTICE - CONCEPT AND 1ST RESULTS,1991
GROWTH-KINETICS AND ELECTRONIC CHARACTERISTICS OF QUANTUM WIRES,1991
QUANTUM WIRE STRUCTURES BY MBE OVERGROWTH ON A CLEAVED EDGE,1991
INDIUM INCORPORATION IN GAINAS/GAAS QUANTUM-WELLS GROWN ON GAAS,1991
NARROW LUMINESCENCE LINEWIDTH IN GAAS SINGLE QUANTUM-WELLS BY INSERTION OF THIN ALAS SMOOTHING LAYERS,1991
CHARACTERIZATION OF LATERAL CORRELATION LENGTH OF INTERFACE ROUGHNESS IN MBE GROWN GAAS/ALAS QUANTUM-WELLS BY MOBILITY MEASUREMENT,1991
REEXAMINATION OF THE FORMATION MECHANISM OF CUPT-TYPE NATURAL SUPERLATTICES IN ALLOY SEMICONDUCTORS,1991
MBE GROWTH OF TILTED SUPERLATTICES - ADVANCES AND NOVEL STRUCTURES,1991
FABRICATION OF QUASI-3-DIMENSIONAL ELECTRON-SYSTEMS AND SUPERLATTICES IN WIDE PARABOLIC WELLS,1991
DIFFERENTIAL SCATTERING IN IONIZATION PROCESSES,1991
"CAPTURE OF QUASI-FREE ELECTRONS INTO HIGHLY CHARGED, HEAVY PROJECTILES",1991
DOUBLE DIFFERENTIAL CROSS-SECTIONS FOR ELECTRON-CAPTURE TO THE CONTINUUM OF BARE H AND HE PROJECTILES IN NOBLE-GASES AND HYDROCARBONS,1991
ELECTRON-CAPTURE BY MULTICHARGED IONS FROM HYDROGEN-ATOMS AT EV ENERGIES,1991
"ELECTRON-CAPTURE AND EXCITATION STUDIED BY STATE-RESOLVED KLL AUGER MEASUREMENT IN 0.25-2 MEV/U F-7+ (1S2 1S, 1S2S 3S) + H-2/HE COLLISIONS",1991
SINGLE ELECTRON-CAPTURE BY HIGH-VELOCITY BARE AND ONE-ELECTRON PROJECTILES IN COLLISIONS WITH MOLECULAR-HYDROGEN,1991
"A STUDY OF LMM AUGER-SPECTRA, TRANSITION ENERGIES, AND PEAK INTENSITY VARIATIONS IN SI (SIH4) AND P (PH3) PRODUCED BY 0.4 TO 2.1 MEV HE+ ION-BOMBARDMENT",1991
THE EXCITATION OF SODIUM-LIKE ARGON IONS BY HIGH-ENERGY PROJECTILES,1991
2-ELECTRON EXCITATION IN SLOW ION-ATOM COLLISIONS - INTERFERENCE AMONG AUTOIONIZING STATES,1991
EXCITATION CURVE FOR AUGER DECAY OF THE (1S2S2P2)D-3 STATE OF C-2+ FORMED THROUGH RTE,1991
ELECTRON-EMISSION DURING MULTICHARGED ION-SURFACE INTERACTIONS,1991
THEORY OF ANGULAR-DISTRIBUTIONS IN RESONANT TRANSFER AND EXCITATION,1991
RESONANT TRANSFER AND EXCITATION IN A CRYSTAL CHANNEL,1991
EFFECTS OF RELATIVITY ON RTEX IN COLLISIONS OF UQ+ WITH LIGHT TARGETS,1991
RTE STUDIED IN ELECTRON-EMISSION,1991
RESONANT TRANSFER AND EXCITATION WITH VERY HEAVY-IONS,1991
SECONDARY ELECTRONS FROM CHARGED-PARTICLE COLLISIONS WITH ATOMS AND MOLECULES,1991
ELECTRON-ATOM COLLISIONS IN A LASER FIELD,1991
BINARY PEAK ELECTRONS FROM PARTIALLY-STRIPPED-ION-ATOM COLLISIONS,1991
ELECTRON-EMISSION FROM 3.0 MEV BR-KR COLLISIONS,1991
ELECTRON-ELECTRON INTERACTIONS IN 2-ELECTRON PHENOMENA IN COLLISIONS OF FAST IONS WITH HE ATOMS,1991
CONVOY ELECTRONS PRODUCED BY 50 MEV HE-3(2+) IONS,1991
2-PHOTON EMISSION PROCESSES IN ELECTRON-ATOM INTERACTIONS,1991
DETAILS OF ELECTRON CORRELATION EXPLORED WITH VUV AND SOFT X-RADIATION,1991
SPACE AND TIME CORRELATION IN HIGH-VELOCITY MULTIPLE ELECTRON TRANSITIONS,1991
CORRELATION IN ION-ATOM COLLISIONS,1991
STUDY OF CORRELATIONS WITH IONS (THEORY),1991
PHOTODETACHMENT OF THE H- ION,1991
PHOTODETACHMENT OF METASTABLE HE-,1991
PHOTODETACHMENT OF MOLECULAR NEGATIVE-IONS,1991
ATOMIC PHYSICS WITH THE TEXAS-A-AND-M ECR ION-SOURCE,1991
ION TRAP MEASUREMENT OF U-64+ X-RAY TRANSITION SPECTRA,1991
RECOIL-ION KINETIC ENERGIES FOR 96 MEV AR COLLISIONS,1991
DETECTION OF LONG-LIVED HIGHLY EXCITED IONS BY MEANS OF CHARGE-STRIPPING PROCESSES,1991
ANGULAR SCATTERING IN LOW-ENERGY COLLISIONS INVOLVING MULTICHARGED IONS,1991
"A STUDY OF SCATTERED ION CHARGE STATES FOR KRN+-KR COLLISIONS (N = 1, 2, 3, 4 AND 5)",1991
HOW DOES RYDBERG CHARGE-TRANSFER VARY OVER THE INTERMEDIATE VELOCITY REGION,1991
LIFETIME MEASUREMENTS ON NITROGEN ION-BEAMS FROM A LOW-ENERGY ACCELERATOR,1991
TIME RESOLVED SPECTROSCOPY ON ION-BEAMS AS A TOOL FOR THE STUDY OF LONG-LIVED LEVELS IN MULTIPLY CHARGED IONS,1991
RADIATIVE LIFETIME MEASUREMENTS USING AN ARGON ION-BEAM,1991
2-ELECTRON AND 3-ELECTRON PROCESSES IN H-3(+)-HE COLLISIONS,1991
THEORETICAL DESCRIPTION OF THE ANOMALOUS Q-DEPENDENCE OF THE ZERO-DEGREE BINARY PEAK IN FQ+ + H2 COLLISIONS,1991
IONIZATION PLUS EXCITATION OF HELIUM IN FAST H+ + HE AND E- + HE COLLISION,1991
"IONIZATION-EXCITATION OF HELIUM IN H+ + HE, H-2(+) + HE AND H-3(+) + HE COLLISIONS",1991
ELECTRON-EMISSION IN H0 ATOM COLLISIONS - A COINCIDENCE STUDY OF THE ANGULAR-DEPENDENCE,1991
ANGULAR-DISTRIBUTIONS OF H- FRAGMENTS FROM H-2(+) ON MG AT LOW KEV COLLISIONS,1991
COLLISIONAL DISSOCIATION OF HD2+ MOLECULAR-IONS IN H-2 IN THE ENERGY-RANGE 1.5-5.0 KEV,1991
MOLECULAR-ORIENTATION DEPENDENCE FOR PROJECTILE-H-2 COLLISIONS,1991
COULOMB PATH INTERFERENCE IN LOW-ENERGY HE+ + HE COLLISIONS,1991
SCATTERING OF MOLECULAR-HYDROGEN AT FIXED ORIENTATION,1991
ELECTRONIC-SPECTRA OF POLYACETYLENE MODEL COMPOUNDS - ALPHA-OMEGA-DIPHENYLPOLYENYL ANIONS,1991
PICOSECOND LATTICE-DYNAMICS IN CONDUCTING POLYMER THIN-FILMS,1991
FEMTOSECOND TRANSIENT ABSORPTION-MEASUREMENTS ON POLY(3-ALKYL THIENYLENE)S,1991
ELECTRONIC-STRUCTURE OF PROTONATED POLYANILINE - A PHOTOELECTRON SPECTROSCOPIC STUDY,1991
EARLY HISTORY OF LOS-ALAMOS WITH EMPHASIS ON THE 2 VANDEGRAAFF ACCELERATORS FROM THE UNIVERSITY-OF-WISCONSIN,1991
STATUS OF THE ISOTOPE ENRICHMENT PROGRAM AT OAK-RIDGE-NATIONAL-LABORATORY,1991
INFLUENCE OF TARGET PROPERTIES ON PROMPT IN-BEAM ELECTRON-SPECTRA,1991
TARGETS IN THE EXPERIMENTS AT THE KRI,1991
TARGETS AND DEGRADERS FOR RELATIVISTIC HEAVY-IONS AT GSI,1991
PREPARATION OF CARBON MICRO-RIBBON TARGETS AND OPEN-EDGED STRIPPER FOILS FOR THE IUCF COOLER RING,1991
STRIPPER FOIL DEVELOPMENT AT THE NSC TARGET LABORATORY,1991
PRODUCTION OF HIGH-PURITY SELF-SUPPORTING CARBON FOILS IN A LARGE THICKNESS RANGE,1991
DEVELOPMENT OF LASER PLASMA ABLATION-DEPOSITION TECHNIQUES FOR CARBON STRIPPER FOILS,1991
NITRIDED CARBON FOILS AS LONG-LIVED CHARGE STRIPPERS,1991
LONG-LIFE CARBON-FIBER-SUPPORTED CARBON STRIPPER FOILS,1991
ANALYSIS AND REDUCTION OF LOW-Z CONTAMINANTS ON THIN CARBON-FILMS,1991
STRUCTURE INVESTIGATIONS OF THIN CARBON FOILS,1991
THICKNESS CALIBRATION OF CARBON FOILS,1991
DENSITIES OF CARBON FOILS,1991
PREPARATION OF ACTINIDE TARGETS AND SOURCES USING NONAQUEOUS ELECTRODEPOSITION,1991
THE PREPARATION OF OSMIUM TARGETS BY ELECTROPLATING,1991
CO-60 SOURCE ON THIN SELF-SUPPORTING CARBON FOIL PREPARED BY MOLECULAR PLATING,1991
ENRICHED TE-124 TARGETS FOR PRODUCTION OF I-123 AND I-124,1991
ALUMINUM GOLD REFERENCE MATERIAL FOR THE K0-STANDARDIZATION OF NEUTRON-ACTIVATION ANALYSIS,1991
PROBLEMS RELATED TO THE DETERMINATION OF MASS DENSITIES OF EVAPORATED REFERENCE DEPOSITS,1991
THE PREPARATION AND CHARACTERIZATION OF (LIF)-LI-6 AND B-10 REFERENCE DEPOSITS FOR THE MEASUREMENT OF THE NEUTRON LIFETIME,1991
