Title,Pub Year
AUTOANTIBODIES FROM ITP PATIENTS RECOGNIZE HYDROPATHICALLY GENERATED EPITOPES,1991
EFFECTS OF PROALLATOTOXINS (PRECOCENES) ON THE DEVELOPMENT AND REPRODUCTION OF RHODNIUS-PROLIXUS - SOME DATA,1991
STUDIES ON THE COLLAGEN IN TENDONS FROM HUMAN SUPRASPINAL MUSCLE,1991
IMMUNOHISTOCHEMICAL AND ULTRASTRUCTURAL-STUDY OF HUMAN BONE-MARROW EXTRACELLULAR-MATRIX,1991
STEREOSELECTIVE TOTAL SYNTHESIS OF SOME INSECT PHEROMONES - (+/-)-SERRICORNINE AND (+/-)-INVICTOLIDE,1991
HISTOCHEMICAL AND ULTRASTRUCTURAL-STUDY ON THE PRESENCE OF ELASTIC MICROFIBRILS IN THE MYOTENDINAL JUNCTION OF MOUSE GASTROCNEMIUS,1991
MULTIPLE LAMININ RECEPTORS - A RADIOLIGAND BINDING APPROACH,1991
LAMININ AND FIBRONECTIN INTERACTIONS WITH HUMAN-MELANOMA CELLS - EFFECT OF GLUCOCORTICOIDS,1991
INTERACTION OF TPA-TREATED TRICHOMONADS WITH FIBRONECTIN-COATED SUBSTRATA,1991
SERUM FIBRONECTIN PROMOTES THE LEISHMANIA INTERACTION WITH NEUTROPHILS AND MACROPHAGES,1991
LOCAL RESPONSE IN MOUSE-TUMOR TREATED WITH SCHISTOSOMA-MANSONI ANTIGEN,1991
ENTEROLOBIN INDUCES RAT PAW EDEMA INDEPENDENTLY OF PAF-ACETHER,1991
ON THE PRESENCE OF ELASTIC MICROFIBRILS IN LIVER GRANULOMA OF MURINE SCHISTOSOMIASIS-MANSONI,1991
QUATERNARY AMMONIUM SALT DERIVATIVES OF ALLYPHENOLS WITH PERIPHERAL ANALGESIC EFFECT,1991
"INHIBITION OF GASTRIC-SECRETION BY A WATER EXTRACT FROM BACCHARIS-TRIPTERA, MART",1991
THE WATER EXTRACT OF COLEUS-BARBATUS BENTH DECREASES GASTRIC-SECRETION IN RATS,1991
ANALGESIC ACTIVITY OF A TRITERPENE ISOLATED FROM SCOPARIA-DULCIS L (VASSOURINHA),1991
EVALUATION OF ANTINOCICEPTIVE EFFECT OF PETIVERIA-ALLIACEA (GUINE) IN ANIMALS,1991
IMMUNOMODULATING CHINESE HERBAL MEDICINES,1991
THE RESEARCH ON RADIOPROTECTIVE AGENTS IN CHINESE MATERIA-MEDICA,1991
DEVELOPMENT OF NATURAL-PRODUCTS AS DRUGS ACTING ON CENTRAL-NERVOUS-SYSTEM,1991
SCREENING OF THE ANTIMALARIAL ACTIVITY OF PLANTS OF THE CUCURBITACEAE FAMILY,1991
ANTIMALARIAL CHEMOTHERAPY WITH NATURAL-PRODUCTS AND CHEMICALLY DEFINED MOLECULES,1991
CHEMICAL AND PHARMACOLOGICAL INVESTIGATION OF SOLANUM SPECIES OF BRAZIL - A SEARCH FOR SOLASODINE AND OTHER POTENTIALLY USEFUL THERAPEUTIC AGENTS,1991
NATURAL BRADYKININ ANTAGONISTS,1991
PHARMACOLOGICAL SCREENING OF PLANTS RECOMMENDED BY FOLK MEDICINE AS ANTI-SNAKE VENOM .1. ANALGESIC AND ANTIINFLAMMATORY ACTIVITIES,1991
PROTEINASE-INHIBITORS IN BRAZILIAN LEGUMINOSAE,1991
SOME PROGRESS ON THE CHEMISTRY OF NATURAL BIOACTIVE TERPENOIDS FROM CHINESE MEDICINAL-PLANTS,1991
BIOACTIVE GLYCOSIDES FROM CHINESE MEDICINES,1991
"CARDIAC-GLYCOSIDES ISOLATED FROM THE INDIAN-SNUFF, MAQUIRA-SCLEROPHYLLA DUCKE",1991
"EVALUATION OF ACUTE ADMINISTRATION OF NATURAL-PRODUCTS WITH POTENTIAL DIURETIC EFFECTS, IN HUMANS",1991
THE EFFECTIVENESS OF TIPI IN THE TREATMENT OF HIP AND KNEE OSTEOARTHRITIS - A PRELIMINARY-REPORT,1991
DIRECT LABELING WITH TC-99M,1991
"TECHNICAL CHALLENGES ASSOCIATED WITH THE RADIOLABELING OF MONOCLONAL-ANTIBODIES UTILIZING SHORT-LIVED, POSITRON EMITTING RADIONUCLIDES",1991
A NEW ENZYMATIC METHOD GIVES F(AB)2 SUITABLE FOR TC-99M LABELING AND USE IN IMMUNOSCINTIGRAPHY,1991
CT-SPECT FUSION FOR ANALYSIS OF RADIOLABELED ANTIBODIES - APPLICATIONS IN GASTROINTESTINAL AND LUNG-CARCINOMA,1991
POTENTIAL FOR TUMOR-THERAPY WITH I-125 LABELED IMMUNOGLOBULINS,1991
RADIOIMMUNOLOCALIZATION OF PELVIC RECURRENCES FROM RECTOSIGMOID CANCER EMPLOYING 111IN ANTI-CEA F(AB')2,1991
ANTI-CEA MONOCLONAL-ANTIBODY TC-99M-BW 431/26 IN THE DIAGNOSTIC WORKUP OF PATIENTS WITH COLORECTAL-CANCER,1991
QUALITATIVE AND QUANTITATIVE KINETICS OF SUBMUCOSALLY ADMINISTERED ANTIBODY FRAGMENTS IN PATIENTS WITH RECTAL-CARCINOMA - THE DETECTION OF LYMPH-NODE METASTASIS IN RELATION TO LOCAL TRACER DIFFUSION,1991
IMMUNOSCINTIGRAPHY USING DIFFERENT METHODS OF APPLYING A TC-99M LABELED MONOCLONAL ANTI-CEA-ANTIBODY IN THE STAGING OF PATIENTS WITH LIVER METASTASES BEFORE PARTIAL-HEPATECTOMY,1991
PRIMARY DIAGNOSIS AND FOLLOW-UP OF OVARIAN-CANCER - RADIOIMMUNOSCINTIGRAPHY WITH I-131-LABELED OC-125 MONOCLONAL-ANTIBODIES VERSUS COMPUTED-TOMOGRAPHY AND 2ND LOOK,1991
"TISSUE DISTRIBUTION OF TC-99M, IN-111 AND I-123 OV-TL-3 FAB' IN OVARIAN-CARCINOMA BEARING NUDE-MICE",1991
APPLICATION OF AN ANTIMYOSIN ANTIBODY FOR SCINTIGRAPHIC DIFFERENTIAL-DIAGNOSIS OF INFANTILE TUMORS,1991
KI-67 AND B72.3 EXPRESSION IN BREAST-CANCER - AN IMMUNOHISTOCHEMICAL STUDY,1991
SERUM TAG-72 LEVELS IN DIFFERENT HUMAN CARCINOMAS,1991
FUNDAMENTALS OF RADIOIMMUNOTHERAPY,1991
DIAGNOSTIC EVALUATION OF RADIOIMMUNOSCINTIGRAPHY (RIS) USING I-123 LABELED MONOCLONAL-ANTIBODIES AGAINST HUMAN GRANULOCYTES (MAB-47) FOR THE DETECTION OF PROSTHETIC VASCULAR GRAFT INFECTION,1991
CLINICAL COMPARISON OF TC-99M-ANTIGRANULOCYTE (BW 250/183) AND IN-111 LEUKOCYTE IMAGING - 1ST RESULTS,1991
RADIOLABELED GRANULOCYTES IN INFLAMMATORY BONE-DISEASE,1991
NEWER APPROACHES TO THE RADIOLABELING OF MONOCLONAL-ANTIBODIES BY USE OF METAL-CHELATES,1991
POTENTIAL ARTIFACT FOR THE INCREASE OF TUMOR ASSOCIATED ANTIGENS IN SERUM SAMPLES FROM PATIENTS INJECTED WITH MONOCLONAL-ANTIBODIES,1991
COMPARATIVE BIODISTRIBUTION STUDIES OF DTPA-DERIVATIVE BIFUNCTIONAL CHELATES FOR RADIOMETAL LABELED MONOCLONAL-ANTIBODIES,1991
ORGANIZING MULTICENTER TRIALS - LESSONS FROM THE COOPERATIVE ONCOLOGY GROUPS,1991
PROJECTIONS OF THE BREAST-CANCER BURDEN TO UNITED-STATES WOMEN - 1990-2000,1991
ANIMAL-MODELS OF RADIATION CARCINOGENESIS AND DEVELOPMENTS IN MOLECULAR-BIOLOGY,1991
BIOPHYSICAL FACTORS INFLUENCING RADIATION CARCINOGENESIS IN CULTURED-CELLS AND ANIMALS,1991
ANIMAL-MODELS IN RADIATION CARCINOGENESIS - BIOPHYSICAL CONSIDERATIONS,1991
INVITRO TRANSFORMATION SYSTEMS IN EXPERIMENTAL CARCINOGENESIS - TOWARDS AN INTEGRATED APPROACH,1991
CHROMOSOMAL CHANGES - RADIATION SENSITIVE SITES ON CHROMOSOME-2 AND THEIR ROLE IN RADIATION MYELOID LEUKEMOGENESIS IN THE MOUSE,1991
RAS PROTEINS AND THE RAS-RELATED SIGNAL TRANSDUCTION PATHWAY,1991
GROWTH-FACTOR AND GROWTH-FACTOR RECEPTOR IN RADIATION CARCINOGENESIS,1991
THE MURINE LEUKEMIA-VIRUS LTR IN ONCOGENESIS - EFFECT OF POINT MUTATIONS AND CHROMOSOMAL INTEGRATION SITES,1991
ONCOGENIC POTENTIAL OF RETROVIRAL TRANSACTIVATING GENES,1991
MULTIGENERATION CARCINOGENESIS,1991
AGE-DEPENDENCE OF SUSCEPTIBILITY TO CARCINOGENESIS BY IONIZING-RADIATION IN MICE,1991
EXPERIMENTAL STUDIES OF RADIATION-INDUCED LEUKEMIA,1991
ACUTE MYELOID-LEUKEMIA INDUCTION IN CBA/H MICE BY IRRADIATION WITH FISSION NEUTRONS AS A FUNCTION OF EXPOSURE RATE,1991
INDUCTION OF MAMMARY-TUMORS BY IONIZING-RADIATION,1991
QUANTITATIVE AND MOLECULAR COMPARISON OF INITIATION FREQUENCY OF MAMMARY CARCINOGENESIS BY RADIATION AND CHEMICAL CARCINOGENS,1991
BONE-TUMOR INDUCTION AFTER INCORPORATION OF SHORT-LIVED RADIONUCLIDES,1991
WHEN ARE ANIMAL-EXPERIMENTS NECESSARY - FACTORS OF SIGNIFICANCE TO THE DEVELOPMENT OF RADIOGENIC BONE-TUMORS,1991
LUNG-CANCER IN LABORATORY-ANIMALS,1991
THE ROLE OF ANIMAL-MODELS IN RADIATION LUNG CARCINOGENESIS,1991
RADIATION CARCINOGENESIS IN LARGE ANIMALS,1991
ANALYSIS OF ANIMAL CARCINOGENESIS DATA BY VARIOUS MATHEMATICAL-METHODS,1991
MATHEMATICAL-METHODS IN THE ANALYSIS OF ANIMAL-EXPERIMENTS,1991
DETERMINISTIC LATE EFFECTS OF SKIN IRRADIATION - INVITRO STUDIES OF EXPERIMENTAL RADIATION FIBROSIS,1991
BIOLOGICAL EFFECTS OF IRRADIATION ON SKIN AND RECOMMENDED DOSE LIMITS,1991
THE ACUTE EFFECTS OF ALPHA-IRRADIATION AND BETA-IRRADIATION OF MOUSE SKIN AND THE FACTORS AFFECTING THE RESPONSE,1991
ON THE CHOICE OF THE SKIN SENSITIVE LAYER RELATED TO THE ROUTINE EXPOSURE EFFECTS,1991
RADON DOSE TO THE SKIN AND THE POSSIBLE INDUCTION OF SKIN CANCERS,1991
THE HOT PARTICLE PROBLEM,1991
REASSESSMENT OF DATA USED IN SETTING EXPOSURE LIMITS FOR HOT PARTICLES,1991
HOT PARTICLE DOSIMETRY USING EXTRAPOLATION CHAMBERS AND RADIOCHROMIC FOILS,1991
DOSIMETRY OF PLANAR AND PUNCTIFORM BETA-SOURCES USING AN AUTOMATED EXTRAPOLATION CHAMBER AND RADIOCHROMIC DYE FILMS,1991
SKIN DOSE EVALUATIONS USING EXOELECTRON DOSIMETERS,1991
MONTE-CARLO CALCULATIONS OF THE DEPTH-DOSE DISTRIBUTION IN SKIN CONTAMINATED BY HOT PARTICLES,1991
HOT PARTICLE DOSE CALCULATIONS USING THE COMPUTER CODE VARSKIN MOD-2,1991
IMPLICATIONS OF INTERNATIONAL RECOMMENDATIONS ON MONITORING PROCEDURE FOR SKIN DOSE ASSESSMENT,1991
THE PROBLEM OF ADEQUACY IN SKIN DOSIMETRY FOR THE CASE OF A NUCLEAR-REACTOR EMERGENCY AND FOR OCCUPATIONAL EXPOSURE,1991
IMPLICATION OF NEW CEC RECOMMENDATIONS FOR INDIVIDUAL MONITORING FOR EXTERNAL RADIATION-DOSES TO THE SKIN AND THE EXTREMITIES,1991
"STANDARDIZATION, CALIBRATION AND TYPE-TESTING IN SKIN DOSIMETRY",1991
TABLES OF BETA-RAY DEPTH-DOSE DISTRIBUTIONS FROM NORMALLY INCIDENT BEAMS AND SKIN CONTAMINATION,1991
METROLOGY OF BETA RADIATION-DOSIMETRY IN THE USSR,1991
EXPERIENCE GAINED ON EXTRAPOLATION CHAMBER MEASUREMENT TECHNIQUES FROM AN INTERCOMPARISON EXERCISE CONDUCTED WITH A PM-147 SOURCE,1991
CHARACTERIZATION OF THE RADIATION-FIELDS OF BETA-SECONDARY STANDARDS WITH EXTENDED AREA SOURCES,1991
PRESENT STATE AND PROBLEMS OF MONITORING TECHNIQUES FOR INDIVIDUAL DOSIMETRY OF WEAKLY PENETRATING RADIATIONS,1991
RESPONSE OF TSEE DOSIMETERS OF FOIL-COVERED BEO THIN-FILMS TO BETA-RADIATION,1991
TL AND TSEE TECHNIQUES FOR SKIN DOSE MEASUREMENTS,1991
COMBINED ALUMINUM-OXIDE TSEE TL DETECTORS FOR SKIN DOSIMETRY,1991
A METHOD FOR DETERMINING SKIN DOSE IN BETA-GAMMA MIXED FIELDS USING THICK THERMOLUMINESCENT DETECTORS,1991
LASER-HEATING OF TL DOSIMETERS - APPLICATION TO BETA-DOSE MAPPING,1991
RECENT DEVELOPMENTS AND PERFORMANCE OF SURVEY INSTRUMENTS FOR THE MONITORING OF WEAKLY PENETRATING RADIATIONS,1991
THE DESIGN OF IONIZATION CHAMBERS FOR THE MEASUREMENT OF WEAKLY PENETRATING RADIATIONS,1991
EXPERIENCE IN INDIVIDUAL SKIN DOSIMETRY AT WORKPLACES AND ASSOCIATED PROBLEMS,1991
EXPERIENCES AND PROBLEMS OF SKIN IRRADIATION DUE TO HOT PARTICLES AT WORKPLACES IN THE UNITED-STATES,1991
EXPERIENCES AND PROBLEMS OF SKIN IRRADIATION AT WORKPLACES IN GERMANY,1991
RECOMMENDATION ON DOSIMETRY OF WEAKLY PENETRATING RADIATION IN NUCLEAR-POWER-PLANTS,1991
THE EFFECT OF SECONDARY ELECTRONS ON THE PHOTON ENERGY RESPONSE OF TL AND TSEE DETECTORS USED FOR BETA AND PHOTON DOSIMETRY,1991
MEASUREMENT OF THE DEPTH-DOSE CURVE OF PU-240 ALPHA-PARTICLES,1991
OCCUPATIONAL SKIN DOSES IN MANUAL IMPLANTATION OF CS AND IR SOURCES,1991
DIFFERENCES IN ENERGY-DEPENDENCE OF BETA RADIATION RESPONSE FOR DOSIMETERS OF THE SAME TYPE,1991
COMPARATIVE MEASUREMENTS IN DIFFERENT BETA RADIATION-FIELDS USING ENERGY-INDEPENDENT DOSIMETERS,1991
AN EMPIRICAL-MODEL DESCRIBING THE POSTNATAL-GROWTH OF ORGANS IN ICRP REFERENCE HUMANS .1. THE LUNGS,1991
GROWTH AND AGING OF THE BRONCHIAL TREE - IMPLICATIONS FOR PARTICLE DEPOSITION CALCULATIONS,1991
TOTAL DEPOSITION OF INHALED PARTICLES RELATED TO AGE - COMPARISON WITH AGE-DEPENDENT MODEL-CALCULATIONS,1991
INSPIRATORY INERTIAL DEPOSITION OF AEROSOLS IN HUMAN NASAL AIRWAY REPLICATE CASTS - IMPLICATION FOR THE PROPOSED NCRP LUNG MODEL,1991
NASOPHARYNGEAL DEPOSITION AND RETENTION OF AN INSOLUBLE AEROSOL IN RATS,1991
AEROSOL DEPOSITION IN HUMAN NASAL AIRWAY FOR PARTICLES 1 NM TO 20 MU-M - A MODEL STUDY,1991
VENTILATION RATES AND LUNG-VOLUMES FOR LUNG MODELING PURPOSES IN ETHNIC-GROUPS,1991
PARTICLE DEPOSITION PATTERNS WITHIN AIRWAY BIFURCATIONS - SOLUTION OF THE 3D NAVIER STOKES EQUATION,1991
A BIODOSIMETRIC APPROACH FOR ESTIMATING RADIATION-DOSE TO THE RESPIRATORY EPITHELIUM FROM INHALED RADON PROGENY,1991
MODEL FOR ASSESSING RADIATION-DOSE TO EPITHELIAL-CELLS OF THE HUMAN RESPIRATORY-TRACT FROM RADON PROGENY,1991
DOSIMETRY OF LOCALIZED ACCUMULATIONS OF CIGARETTE-SMOKE AND RADON PROGENY AT BIFURCATIONS,1991
CARCINOGENIC RISK OF NONUNIFORM ALPHA-PARTICLE IRRADIATION IN THE LUNGS - RADON PROGENY EFFECTS AT BRONCHIAL BIFURCATIONS,1991
"LONG-TERM FOLLOW-UP OF HAN-1, AN ACUTE PLUTONIUM OXIDE INHALATION CASE",1991
"THE INTERPRETATION OF BIOASSAY AND INVIVO DATA USING THE PROPOSED ICRP LUNG MODEL AND A EUROPEAN REGISTRY OF INTERNAL DOSE ASSESSMENTS, MODELS AND AUTOPSY DATA",1991
MULTIPARAMETER ANALYSIS OF FALLOUT PLUTONIUM BURDENS IN HUMAN LIVER,1991
"FLOW-THROUGH DISSOLUTION OF URANIUM THORIUM ORE DUST, URANIUM CONCENTRATE, URANIUM-DIOXIDE, AND THORIUM ALLOY IN SIMULATED LUNG FLUID",1991
PARTICLE-SIZE DISTRIBUTION OF AEROSOLS DURING SAND-BLASTING OF STEAM-TURBINES,1991
STUDY OF A PLUTONIUM OXIDE FUEL INHALATION CASE,1991
OVERVIEW OF ICRP RESPIRATORY-TRACT MODEL,1991
RESPIRATORY-TRACT CLEARANCE MODEL FOR DOSIMETRY AND BIOASSAY OF INHALED RADIONUCLIDES,1991
THE RESPIRATORY-TRACT DEPOSITION MODEL PROPOSED BY THE ICRP TASK GROUP,1991
LUDEP - A LUNG DOSE EVALUATION PROGRAM,1991
MAIN FEATURES OF THE PROPOSED NCRP RESPIRATORY-TRACT MODEL,1991
PROPOSED NCRP RESPIRATORY-TRACT MODEL - GEOMETRIC BASIS FOR ESTIMATING ABSORBED DOSE,1991
SOFTWARE FOR THE DRAFT NCRP RESPIRATORY-TRACT DOSIMETRY MODEL,1991
USE OF FLUORESCENT MICROSPHERES IN STUDIES OF THE EFFECTS OF INHALED RADIOACTIVE MATERIALS ON THE PHAGOCYTIC COMPETENCE OF ALVEOLAR MACROPHAGES,1991
AIR-FLOW EFFECTS ON REGIONAL DISPOSITION OF PARTICLES AND GASES IN THE UPPER RESPIRATORY-TRACT,1991
TEMPORAL VARIATION IN THE MICRODISTRIBUTION OF ENRICHED UO2 PARTICLES DEPOSITED IN THE LEFT LUNG OF THE RAT,1991
A METHOD FOR STUDYING THE EFFECT OF THE DISTRIBUTION OF INHALED (PUO2)-PU-239 PARTICLES ON DOSE-RATE DISTRIBUTION IN THE BEAGLE DOG LUNG,1991
THE PARTICLE REDISTRIBUTION PHENOMENON AS A FACTOR COMPLICATING MICRODOSIMETRY IN THE LUNG,1991
HYPOXIA AND LOCAL TUMOR-CONTROL .1.,1991
HYPOXIA AND LOCAL TUMOR-CONTROL .2.,1991
MEASUREMENT OF TUMOR HYPOXIA BY INVASIVE AND NONINVASIVE PROCEDURES - A REVIEW OF RECENT CLINICAL-STUDIES,1991
WHAT IS THE IMPORTANCE OF ANEMIA IN RADIOTHERAPY - THE VALUE OF ANIMAL STUDIES,1991
RADIOTHERAPY AND ANEMIA - THE CLINICAL-EXPERIENCE,1991
TUMOR HYPOXIA AND THE POSITRON DATA PARADOX,1991
COULD MANIPULATION OF THE BINDING-AFFINITY OF HEMOGLOBIN FOR OXYGEN BE USED CLINICALLY TO SENSITIZE TUMORS TO RADIATION,1991
THE USE OF FLUOROCARBON EMULSIONS IN CANCER RADIOTHERAPY,1991
WHAT HAVE WE LEARNT FROM HYPERBARIC-OXYGEN,1991
IMPLEMENTATION OF DNA TECHNOLOGY,1991
NEW TECHNOLOGIES IN NEWBORN SCREENING,1991
LEGAL-ASPECTS OF GENETIC INFORMATION,1991
"RIGHTS, PRIVACY, AND GENETIC SCREENING",1991
THE CONTEXT OF GENETIC SCREENING,1991
GENETIC SCREENING AND THE INSURANCE INDUSTRY,1991
SOME FACTORS THAT INFLUENCE THE PLASMA-LIPOPROTEIN H-1-NMR SPECTRA OF NORMAL AND CANCER-PATIENTS - AN ONCOLIPID TEST,1991
MEASUREMENT OF THE RATE OF AQUEOUS-HUMOR FLOW,1991
SPECTROPHOTOMETRIC DETERMINATION OF TOTAL MACROMOLECULES FOR THE EVALUATION OF CELLULAR DENSITY IN CYTOTOXICITY TESTS,1991
CHANGES IN THE CONCENTRATIONS OF DEOXYNUCLEOTIDES IN HUMAN-LYMPHOCYTES TREATED INVITRO WITH GENOTOXIC AGENTS,1991
INDUCTION OF CYTOPLASMIC VACUOLATION BY 2 ALKYL-DIAMINE COMPOUNDS,1991
TOXICITY OF ETHYLENE-BIS-DITHIOCARBAMATES (EBDCS) IN A HUMAN NEUROBLASTOMA CELL-LINE,1991
COMPUTERIZED IMAGE-ANALYSIS OF NUCLEAR ENLARGEMENT ASSAY IN HELA-CELLS,1991
BIOACTIVATION AND TOXICITY OF 2 ANTHRAQUINONES IN V79 CHINESE-HAMSTER CELLS,1991
EFFECTS OF 4-HYDROXYNONENAL ON MICROTUBULAR SYSTEM OF NORMAL AND TRANSFORMED FIBROBLASTS,1991
EXOGENOUS HISTIDINE AS A COFACTOR WHICH EXACERBATES THE TOXICITY OF HYDROGEN-PEROXIDE IN CULTURED MAMMALIAN AND BACTERIAL-CELLS,1991
INVITRO MODELS FOR BIOCHEMICAL INVESTIGATIONS ON PROGRAMMED CELL-DEATH,1991
AN INVITRO MODEL FOR STUDYING OXIDATIVE DAMAGE AND PROTECTIVE SUBSTANCES IN HUMAN-CELLS,1991
OXIDANT-INDUCED INHIBITION OF DNA-SYNTHESIS,1991
EFFECTS OF NEUTRAL SHAMPOOS ON CULTURES OF HUMAN FIBROBLASTS,1991
INVITRO RADIATION SURVIVAL PARAMETERS OF HUMAN COLON-TUMOR CELLS,1991
RADIATION INDUCTION OF DRUG-RESISTANCE IN RIF-1 - CORRELATION OF TUMOR AND CELL-CULTURE RESULTS,1991
RADIATION RESPONSE OF HUMAN LUNG-CANCER CELLS WITH INHERENT AND ACQUIRED-RESISTANCE TO CISPLATIN,1991
"INTERACTION OF PLATINUM DRUGS WITH CLINICALLY RELEVANT X-RAY DOSES IN MAMMALIAN-CELLS - A COMPARISON OF CISPLATIN, CARBOPLATIN, IPROPLATIN, AND TETRAPLATIN",1991
SCHEDULE-DEPENDENT THERAPEUTIC GAIN FROM THE COMBINATION OF FRACTIONATED-IRRADIATION PLUS C-DDP AND 5-FU OR PLUS C-DDP AND CYCLOPHOSPHAMIDE IN C3H/KM MOUSE MODEL SYSTEMS,1991
A CRITICAL-ASSESSMENT OF TRIALS OF NEOADJUVANT (PREEMPTIVE) CHEMOTHERAPY FOR BLADDER-CANCER - LESSON FOR FUTURE STUDIES OF COMBINED MODALITY TREATMENT - KEYNOTE ADDRESS,1991
COMBINED MODALITY TREATMENT OF ADVANCED CANCERS OF THE ORAL CAVITY AND OROPHARYNX,1991
COMBINED POSTOPERATIVE RADIOTHERAPY AND WEEKLY CISPLATIN INFUSION FOR LOCALLY ADVANCED SQUAMOUS-CELL CARCINOMA OF THE HEAD AND NECK - PRELIMINARY-REPORT OF A RANDOMIZED TRIAL,1991
THE INFLUENCE OF MICROENVIRONMENTAL FACTORS ON THE ACTIVITY OF RADIATION AND DRUGS - KEYNOTE ADDRESS,1991
EFFECT OF HOST AGE ON MICROENVIRONMENTAL HETEROGENEITY AND EFFICACY OF COMBINED MODALITY THERAPY IN SOLID TUMORS,1991
RADIOSENSITIZING AND CYTOTOXIC PROPERTIES OF MITOMYCIN-C IN A C3H MOUSE MAMMARY-CARCINOMA INVIVO,1991
THE RESPONSE OF HYPOXIC CELLS IN SCCVII MURINE TUMORS TO TREATMENT WITH CISPLATIN AND X-RAYS,1991
INHIBITION OF RECOVERY FROM POTENTIALLY LETHAL RADIATION-DAMAGE IN A549 CELLS BY THE K+/H+ IONOPHORE NIGERICIN,1991
EFFECTS OF OXYGENATION AND PH ON TUMOR-CELL RESPONSE TO ALKYLATING CHEMOTHERAPY,1991
INTERLEUKIN-1-ALPHA PROTECTS AGAINST THE TOXICITY ASSOCIATED WITH COMBINED RADIATION AND DRUG-THERAPY,1991
ALTERED RADIOPROTECTIVE PROPERTIES OF INTERLEUKIN-I-ALPHA (IL-1) IN NON-HEMATOLOGIC TUMOR-BEARING ANIMALS,1991
INTERLEUKIN-1 MODIFICATION OF THE EFFECTS OF CYCLOPHOSPHAMIDE AND FRACTIONATED-IRRADIATION,1991
EPIDERMAL GROWTH-FACTOR MODIFICATION OF RADIORESISTANCE RELATED TO CELL-CELL INTERACTIONS,1991
MODULATION OF NORMAL TISSUE TOXICITY BY COMBINED MODALITY THERAPY - CONSIDERATIONS FOR IMPROVING THE THERAPEUTIC GAIN - KEYNOTE ADDRESS,1991
EARLY AND LATE EFFECTS OF CISPLATIN AND RADIATION AT ACUTE AND LOW-DOSE RATES ON THE MOUSE SKIN AND SOFT-TISSUES OF THE LEG,1991
INFLUENCE OF NEPHROTOXIC DRUGS ON THE LATE RENAL TOXICITY ASSOCIATED WITH BONE-MARROW TRANSPLANT CONDITIONING REGIMENS,1991
EFFECT OF VINCRISTINE OR BLEOMYCIN ON RADIATION-INDUCED CELL KILLING OF MICE SPERMATOGONIAL STEM-CELLS - THE IMPORTANCE OF SEQUENCE AND TIME INTERVAL,1991
RADIOSENSITIVITY OF JEJUNAL MUCOSA AFTER WHOLE ABDOMEN IRRADIATION AND CDDP PRETREATMENT,1991
"CONCOMITANT EVALUATION OF EFFICIENCY, ACUTE AND DELAYED TOXICITIES OF COMBINED TREATMENT OF RADIATION AND CDDP ON AN INVIVO MODEL",1991
MULTIDRUG RESISTANCE - A PLEIOTROPIC RESPONSE TO CYTOTOXIC DRUGS - KEYNOTE ADDRESS,1991
ACTIVITY OF ETOPOSIDE (VP-16) IN HUMAN TUMOR-CELLS UNDER DIFFERENT GROWTH-CONDITIONS,1991
THE EFFECTS OF LEUCOVORIN AND DIPYRIDAMOLE ON FLUOROPYRIMIDINE-INDUCED RADIOSENSITIZATION,1991
HORMONE REPLACEMENT THERAPY IN THE CLIMACTERIC PERIOD FROM A GYNECOLOGISTS VIEWPOINT,1991
PERSONAL CONCEPTUALIZATION OF MENOPAUSE AND HORMONE-THERAPY,1991
EFFICIENCY OF ESTROGEN-PROGESTOGEN REPLACEMENT IN PREVENTION OF OSTEOPOROSIS,1991
DIAGNOSIS AND THERAPY OF ERECTILE DYSFUNCTION,1991
DIAGNOSIS AND THERAPY OF IMPAIRED POTENCY FROM THE UROLOGICAL POINT-OF-VIEW,1991
REVIEW OF CLINICAL-EXPERIENCE WITH DIGOXIN IMMUNE FAB (OVINE),1991
ALLERGIC HISTORIES AND REACTIONS OF PATIENTS TREATED WITH DIGOXIN IMMUNE FAB (OVINE) ANTIBODY,1991
RISK-FACTORS AND MANIFESTATIONS OF DIGOXIN TOXICITY IN THE ELDERLY,1991
RESULTS OF MULTICENTER STUDIES OF DIGOXIN-SPECIFIC ANTIBODY FRAGMENTS IN MANAGING DIGITALIS INTOXICATION IN THE PEDIATRIC POPULATION,1991
EXPERIENCE WITH DIGOXIN IMMUNE FAB (OVINE) IN PATIENTS WITH RENAL IMPAIRMENT,1991
WHICH CARDIAC DISTURBANCES SHOULD BE TREATED WITH DIGOXIN IMMUNE FAB (OVINE) ANTIBODY,1991
RECOGNITION AND MANAGEMENT OF DIGITALIS INTOXICATION - IMPLICATIONS FOR EMERGENCY-MEDICINE,1991
THE ROLE OF THE UNITED NETWORK FOR ORGAN SHARING AND DESIGNATED ORGAN PROCUREMENT ORGANIZATIONS IN ORGAN RETRIEVAL FOR TRANSPLANTATION,1991
HISTOCOMPATIBILITY TESTING IN TRANSPLANTATION,1991
THE ROLE OF CROSS-MATCHING IN ORGAN-TRANSPLANTATION,1991
THE ROLE OF THE IMMUNOGENETICS LABORATORY IN MARROW TRANSPLANTATION,1991
THE ROLE OF THE LABORATORY IN MARROW MANIPULATION,1991
THE ROLE OF THE CLINICAL MICROBIOLOGY LABORATORY IN TRANSPLANTATION,1991
CURRENT STATUS OF ORGAN PRESERVATION WITH UNIVERSITY-OF-WISCONSIN SOLUTION,1991
